id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
27925541,Toronto/Scarborough Walk-out Basement Appartment,Agincourt North,43.80283,-79.27042,Entire villa,Entire home/apt,5,2.0,3.0,120.0,28,1125,4.75,4.75,4.25,4.75,4.75,4.75,4.75,True,203505081
27926611,Toronto High Park Apartment,High Park North,43.65756,-79.4646,Entire rental unit,Entire home/apt,2,1.0,1.0,160.0,28,1125,5.0,5.0,4.95,5.0,5.0,4.9,4.62,True,210111422
27928162,Old Dtwn *LUXURY* 2 Desks/Fireplace/Garage Parking,Moss Park,43.66073,-79.3679,Entire rental unit,Entire home/apt,3,2.0,2.0,193.0,115,300,5.0,5.0,5.0,5.0,5.0,4.56,4.92,False,105618845
27931137,Metropolitan Suite - 1BR + Sofabed + Free Parking,Niagara,43.63655,-79.40195,Entire condo,Entire home/apt,4,1.0,2.0,97.0,15,365,4.66,4.68,4.66,4.46,4.63,4.75,4.56,False,210685376
27934429,Large 2 - Story 2 Bedroom Unit close to subway,Dovercourt-Wallace Emerson-Junction,43.66118,-79.45127,Entire residential home,Entire home/apt,5,2.0,2.0,179.0,28,1125,4.85,4.87,4.82,4.93,4.9,4.84,4.66,False,55430413
27935352,❤️ of King West ★ Walk Score of 95 ★,Niagara,43.64189,-79.40493,Entire townhouse,Entire home/apt,4,2.0,2.0,197.0,4,20,4.93,4.91,4.82,4.89,4.91,4.93,4.84,False,89164066
27936144,Modern rusty condo near Union - Amazing view,Waterfront Communities-The Island,43.64191,-79.38178,Entire condominium (condo),Entire home/apt,6,2.0,3.0,239.0,2,1125,4.76,4.77,4.68,4.82,4.92,4.96,4.74,False,253725451
27937791,cozy quiet condo in city,Edenbridge-Humber Valley,43.68105,-79.51086,Entire condo,Entire home/apt,2,1.0,1.0,60.0,28,28,,,,,,,,False,40659047
27939634,Great get away,Waterfront Communities-The Island,43.64395,-79.39087,Entire condominium (condo),Entire home/apt,4,2.0,3.0,471.0,6,1125,4.93,4.93,4.94,4.93,4.93,5.0,4.93,False,69304724
27946588,"🏡Very Cozy Upper Beaches 400m to subway, shops",Taylor-Massey,43.69137,-79.29077,Private room in bungalow,Private room,2,1.0,1.0,80.0,2,365,4.86,4.86,4.71,4.9,4.94,4.82,4.86,False,118801588
27976856,Roncesvalles Village House,Roncesvalles,43.64928,-79.44951,Private room in guest suite,Private room,1,1.0,1.0,60.0,28,28,4.89,4.89,5.0,4.89,4.89,4.89,4.78,False,79757475
27980430,Modern hotel room-No cleaning fee,Moss Park,43.6604,-79.37289,Room in hotel,Private room,2,1.0,1.0,209.0,28,31,4.69,4.86,4.75,4.88,4.91,4.64,4.76,True,167034435
27983247,Two Bedroom Victorian - Great Location,Roncesvalles,43.64435,-79.43295,Entire condo,Entire home/apt,6,2.0,2.0,350.0,28,1125,,,,,,,,False,47704704
27983780,Perfect Leslieville House!,South Riverdale,43.66483,-79.3352,Entire residential home,Entire home/apt,6,3.0,3.0,419.0,28,60,4.83,4.87,4.61,4.96,4.83,4.87,4.74,False,2480901
27991870,Cozy Private room with  access to Backyard,Palmerston-Little Italy,43.66185,-79.41483,Private room in residential home,Private room,1,1.0,1.0,59.0,28,90,4.88,4.88,4.88,4.94,5.0,4.94,4.75,False,49028111
28002417,Yonge+finch 5 mins walk to subway Room1+2(3 rooms),Willowdale West,43.77816,-79.42101,Private room in residential home,Private room,7,3.0,4.0,183.0,28,1125,,,,,,,,False,182816525
28007203,Maison Madelaine,Oakridge,43.69407,-79.28833,Entire home,Entire home/apt,6,3.0,3.0,149.0,2,1125,4.85,4.85,4.79,4.94,4.97,4.79,4.76,False,4587469
28009942,real bed in luxury condominium,Parkwoods-Donalda,43.76344,-79.31991,Private room in condo,Private room,1,1.0,1.0,32.0,28,1125,5.0,4.5,4.5,5.0,5.0,5.0,5.0,False,55605658
28025372,Accessible and pleasant,Oakridge,43.69124,-79.28594,Entire rental unit,Entire home/apt,3,1.0,1.0,34.0,28,1125,4.48,4.81,4.57,4.9,4.95,4.52,4.62,True,188721244
28030186,,Rosedale-Moore Park,43.67331,-79.37537,Entire rental unit,Entire home/apt,2,,1.0,90.0,28,1125,5.0,4.25,5.0,5.0,5.0,5.0,5.0,False,211721649
28031834,❤️ Cozy Entire Townhouse Next to College Subway,Church-Yonge Corridor,43.66085,-79.38194,Entire townhouse,Entire home/apt,4,2.0,2.0,420.0,28,1125,4.91,5.0,4.91,5.0,5.0,4.91,5.0,False,1614087
28034758,"Toronto,Room(female only)@7mins to subway station",Lansing-Westgate,43.76066,-79.41764,Private room in home,Private room,1,1.0,1.0,65.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,82208024
28045275,★Best in Entertainment District★King and Spadina★,Waterfront Communities-The Island,43.64696,-79.39424,Entire condo,Entire home/apt,2,1.0,3.0,286.0,28,1125,5.0,5.0,4.0,5.0,5.0,5.0,3.0,True,75951158
28046490,Studio Condo in Downtown Toronto,Waterfront Communities-The Island,43.6385,-79.39699,Entire condo,Entire home/apt,2,,1.0,100.0,28,1125,3.5,3.5,3.5,4.5,2.5,5.0,4.0,False,111062517
28047686,Cozy Authentic Queen West Loft,Roncesvalles,43.64222,-79.43146,Entire loft,Entire home/apt,2,1.0,1.0,149.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,41320319
28056759,Luxurious condo in prestigious location,Lansing-Westgate,43.76101,-79.41098,Entire condominium (condo),Entire home/apt,2,1.0,1.0,170.0,20,1125,4.55,4.73,4.28,4.8,4.88,4.93,4.53,False,106420029
28080711,Quaint Queen West Studio,South Parkdale,43.63755,-79.44465,Entire rental unit,Entire home/apt,2,,1.0,100.0,28,1125,4.4,4.2,4.2,4.8,5.0,4.6,4.2,False,25510910
28084379,EXECUTIVE Brand New - Lake View Condo Near CNtower,Waterfront Communities-The Island,43.63952,-79.38133,Entire condo,Entire home/apt,4,1.0,2.0,156.0,28,1125,,,,,,,,True,24942518
28085903,Great Private Room in Downtown Toronto,North St.James Town,43.67006,-79.3727,Private room in rental unit,Private room,2,1.0,1.0,50.0,28,28,4.95,4.98,5.0,4.98,4.97,4.93,4.93,False,157091143
28095223,DELUXE CONDO | CN Tower | Pool | Jacuzzi,Waterfront Communities-The Island,43.64191,-79.38178,Entire condo,Entire home/apt,2,1.0,1.0,211.0,28,100,4.74,4.62,4.79,4.71,4.88,5.0,4.74,False,212223183
28097623,Private Bedroom In Central Toronto,Willowdale East,43.76557,-79.41078,Private room in condominium (condo),Private room,2,1.0,1.0,47.0,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.57,False,67723893
28098745,Cozy apartment with Great Central Location,Bay Street Corridor,43.66849,-79.38749,Entire rental unit,Entire home/apt,3,1.0,1.0,120.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,124577870
28099505,Liberty Village Gem,Niagara,43.63766,-79.41556,Entire condominium (condo),Entire home/apt,2,1.0,1.0,182.0,28,1125,5.0,5.0,4.88,4.94,5.0,5.0,4.94,False,35140948
28100046,Condo in Toronto,Church-Yonge Corridor,43.66130268673913,-79.37957641006551,Entire condominium (condo),Entire home/apt,2,1.0,1.0,104.0,1,3,4.78,4.85,4.46,4.9,4.94,4.93,4.86,False,69834500
28101659,The perfect house in High Park!,Runnymede-Bloor West Village,43.65783,-79.4792,Entire rental unit,Entire home/apt,5,2.0,2.0,120.0,28,1125,4.92,4.92,4.64,4.96,4.96,4.92,4.92,False,21683340
28103362,Live In Luxury - Hottest Area Downtown!,Waterfront Communities-The Island,43.6397,-79.39768,Entire condominium (condo),Entire home/apt,5,3.0,3.0,313.0,14,1125,4.85,4.83,4.83,4.69,4.85,4.94,4.79,False,846505
28103918,Chic & Spacious Studio in Fashion District!,Waterfront Communities-The Island,43.64221,-79.39973,Entire condominium (condo),Entire home/apt,2,1.0,1.0,86.0,28,1125,4.76,4.9,4.94,4.54,4.9,4.94,4.86,True,12357872
28104464,Penthouse Loft in the Heart of Downtown Toronto,Church-Yonge Corridor,43.65867,-79.37579,Entire condo,Entire home/apt,2,1.0,1.0,110.0,28,1125,5.0,5.0,4.67,5.0,4.67,4.67,4.33,True,73304363
28104921,Architect's New Loft on Geary,Wychwood,43.672,-79.43246,Entire loft,Entire home/apt,2,1.0,1.0,132.0,30,1125,5.0,5.0,5.0,5.0,5.0,4.91,5.0,False,1660613
28108822,Family Friendly Guest Suite in Toronto,Yorkdale-Glen Park,43.72115,-79.45917,Entire guest suite,Entire home/apt,5,2.0,3.0,125.0,28,1125,4.89,4.93,4.93,4.91,4.89,4.77,4.93,False,130511153
28108856,specious second flr room with parking,Agincourt South-Malvern West,43.78674,-79.25982,Private room in home,Private room,2,1.0,1.0,48.0,1,1125,4.47,4.53,4.68,4.79,4.58,4.63,4.37,False,205787540
28109472,Specious second for room with parking,Agincourt South-Malvern West,43.78641,-79.26165,Private room in home,Private room,2,,1.0,48.0,1,1125,4.8,4.83,4.86,4.8,4.69,4.84,4.71,False,205787540
28109908,Hip Two-Bedroom Loft in Junction Triangle,Dovercourt-Wallace Emerson-Junction,43.66093,-79.4524,Entire guest suite,Entire home/apt,5,2.0,4.0,115.0,28,1125,5.0,4.95,4.85,5.0,5.0,4.88,4.93,False,12587911
28110009,Toronto Backyard Bunkie not for quarantine,Morningside,43.76847,-79.20522,Private room in rental unit,Private room,1,,1.0,36.0,28,1125,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,53098858
28110595,Downtown One Bedroom Condo near Eaton Centre,Church-Yonge Corridor,43.65942,-79.3785,Entire condo,Entire home/apt,2,1.0,1.0,179.0,28,30,4.83,4.78,4.78,4.89,4.89,4.94,4.83,False,23636592
28129820,Clean room in downtown,Waterfront Communities-The Island,43.64659,-79.4006,Private room in condo,Private room,2,1.0,1.0,59.0,30,30,4.97,5.0,4.87,4.97,5.0,5.0,4.93,True,154105520
28130345,Modern separate lower level 1 bdrm apatmnt+Parking,Lawrence Park South,43.70899,-79.41615,Entire rental unit,Entire home/apt,2,1.0,1.0,136.0,5,180,5.0,4.83,4.98,5.0,5.0,4.98,4.85,False,62546462
28130977,Matt's amazing basement apartment!,Trinity-Bellwoods,43.64816,-79.40846,Entire rental unit,Entire home/apt,2,1.0,1.0,99.0,28,1125,5.0,5.0,4.77,5.0,5.0,5.0,4.77,False,23132290
28133509,Best location with private bathroom in basement,Agincourt South-Malvern West,43.78774,-79.25954,Private room in villa,Private room,2,1.0,1.0,40.0,28,1125,5.0,5.0,5.0,4.0,4.0,4.0,5.0,False,67544227
28134682,Beautiful Place in Heart of Queen st West.,Trinity-Bellwoods,43.64793,-79.4085,Entire condominium (condo),Entire home/apt,4,1.0,1.0,150.0,28,90,4.85,4.81,4.85,4.77,4.88,5.0,4.69,False,212514923
28147352,next to ossington and queenwest,Little Portugal,43.64285,-79.42271,Private room in rental unit,Private room,1,,1.0,140.0,28,1125,,,,,,,,False,212607081
28147906,Riverdale Temenos,Blake-Jones,43.67438,-79.34129,Entire residential home,Entire home/apt,7,3.0,6.0,245.0,28,1125,5.0,4.67,5.0,5.0,5.0,4.67,5.0,False,119352112
28149393,A place with heart 2_ warm place for warm people,Newtonbrook East,43.79709,-79.40534,Private room in bungalow,Private room,1,1.0,1.0,60.0,28,365,,,,,,,,False,195692738
28152137,Hosting (FEMALES ONLY),Junction Area,43.67155,-79.47455,Private room in home,Private room,1,1.0,1.0,35.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,212642921
28156095,Golden Place,Mimico (includes Humber Bay Shores),43.62179,-79.48328,Private room in condo,Private room,2,1.0,1.0,60.0,28,30,4.96,4.92,4.96,4.91,4.96,4.96,4.91,True,212671874
28158263,"2 Story Hard Loft w/ 20' ceilings, Mins from DT.",South Riverdale,43.66493,-79.3422,Entire loft,Entire home/apt,4,1.0,2.0,110.0,28,1125,4.38,4.43,4.14,4.29,4.48,4.67,4.43,True,24236887
28177407,Clean Room in a Clean house!,Woburn,43.75858,-79.23774,Shared room in bungalow,Shared room,2,1.0,1.0,70.0,28,1125,,,,,,,,True,149681848
28178668,"Comfy Place w/single size bd,with your own fridge.",Briar Hill-Belgravia,43.69864,-79.46448,Private room in condo,Private room,1,,1.0,32.0,28,28,4.64,4.56,4.72,4.8,4.8,4.16,4.64,False,35603304
28180105,Beautiful Parkdale walk-up!,South Parkdale,43.63986,-79.43485,Entire rental unit,Entire home/apt,2,1.0,1.0,85.0,28,1125,4.9,4.9,5.0,4.9,5.0,5.0,5.0,True,13567946
28181919,Main Floor 1 Bedroom Apartment with High Ceilings,Little Portugal,43.64798,-79.42521,Entire rental unit,Entire home/apt,4,1.0,2.0,130.0,28,1125,4.91,4.94,4.94,4.88,4.9,4.92,4.87,False,8177049
28184652,Lovely detached home near subway at uptown toronto,Willowdale West,43.77314,-79.43476,Entire residential home,Entire home/apt,8,3.0,4.0,284.0,4,1125,4.74,4.89,4.67,4.97,4.97,4.87,4.78,False,211584797
28184790,Queen Bed - Bright Condo - Amazing View,Waterfront Communities-The Island,43.64154,-79.39622,Private room in condo,Private room,2,1.0,1.0,199.0,3,27,4.55,4.78,4.87,4.55,4.8,4.87,4.56,False,212877076
28194512,CASA-COZY it’s in Etobicoke 10min from airport YYZ,West Humber-Clairville,43.72346,-79.58467,Entire bungalow,Entire home/apt,2,1.0,1.0,100.0,4,1125,5.0,4.86,5.0,5.0,4.86,4.71,5.0,True,36295486
28198406,Hosting Females only,Junction Area,43.67235,-79.47437,Private room in home,Private room,1,1.0,1.0,30.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,212642921
28198440,3rd floor-Roncesvalles Village Room,High Park-Swansea,43.63959,-79.4524,Private room in residential home,Private room,2,1.0,1.0,61.0,1,30,4.88,4.95,4.77,4.96,4.96,4.93,4.92,False,198393365
28201073,Love the Beach ?,Birchcliffe-Cliffside,43.67535,-79.27866,Entire rental unit,Entire home/apt,2,1.0,1.0,75.0,3,1125,4.9,5.0,4.8,4.9,5.0,5.0,5.0,True,36655672
28201779,Master room at YorkU with parking. Walk to subway.,York University Heights,43.76577,-79.50113,Private room in residential home,Private room,4,1.0,2.0,70.0,2,21,4.76,4.85,4.79,4.92,4.8,4.66,4.79,False,32232649
28202418,"Private room, great area in Toronto",Roncesvalles,43.64114,-79.43949,Private room in rental unit,Private room,1,1.0,1.0,55.0,28,1125,4.78,4.7,4.19,4.7,4.7,4.85,4.81,False,213010584
28218478,Cozy bed for the Mindful Professional,Niagara,43.63956,-79.41436,Private room in condominium (condo),Private room,1,1.0,1.0,50.0,30,90,4.67,4.67,4.67,4.89,4.78,4.78,4.33,True,17267089
28219043,2.5BED 2BTH Suite Prime Toronto Spot Free Parking,Waterfront Communities-The Island,43.64241,-79.381248,Entire condominium (condo),Entire home/apt,5,2.0,3.0,250.0,1,1125,4.85,4.93,4.83,4.86,4.98,4.94,4.83,False,2189933
28219387,Private room w/ free parking spot & mins to subway,Mount Pleasant West,43.71229,-79.39882,Private room in rental unit,Private room,2,1.0,1.0,80.0,2,5,4.82,4.86,4.91,4.86,4.91,4.95,4.95,False,83380695
28221123,Spacious Top Floor Suite Near Downtown Toronto,Keelesdale-Eglinton West,43.68857,-79.46657,Entire residential home,Entire home/apt,1,1.0,1.0,125.0,28,365,4.82,4.84,4.76,5.0,4.95,4.68,4.76,False,201010963
28228730,Cozy self contained unit - Downtown Toronto,Rosedale-Moore Park,43.68979,-79.3829,Entire guest suite,Entire home/apt,2,,1.0,100.0,29,1125,4.93,4.92,4.9,4.94,4.94,4.89,4.89,False,213226836
28229005,Entire Modern Apartment in Downtown Toronto,Trinity-Bellwoods,43.64954,-79.42226,Entire rental unit,Entire home/apt,4,1.0,4.0,100.0,28,1125,4.8,5.0,4.4,4.8,5.0,5.0,4.6,False,22809859
28229518,2nd floor-Humber Bay Room,High Park-Swansea,43.64155,-79.45339,Private room in residential home,Private room,2,1.0,1.0,61.0,28,30,4.75,4.8,4.61,4.9,4.93,4.83,4.8,False,198393365
28229838,Cozy 1 Bed Home in Heart of Leslieville - Sleep 4,South Riverdale,43.66992,-79.33227,Entire guest suite,Entire home/apt,4,1.0,2.0,90.0,3,365,4.58,4.78,4.76,4.78,4.78,4.78,4.5,False,16014326
28239139,Big Bright Beautiful 2 Bedroom Apt. Upper Bluffs.,Cliffcrest,43.71591,-79.24632,Entire bungalow,Entire home/apt,5,2.0,2.0,113.0,1,28,4.94,4.92,4.95,4.97,4.97,4.79,4.88,False,213294343
28246537,Beautiful Sunny Loft w Rooftop Pool in King West,Waterfront Communities-The Island,43.64486,-79.39906,Entire condo,Entire home/apt,3,2.0,2.0,250.0,28,1125,5.0,5.0,4.75,5.0,5.0,5.0,4.75,False,23289919
28247123,Paris palace  1 mn walk to Kennedy stn,Ionview,43.73234,-79.26943,Private room in rental unit,Private room,1,1.0,1.0,200.0,28,1125,5.0,5.0,5.0,5.0,5.0,4.67,4.83,True,213347636
28251951,Industrial Chic Junior One Bedroom,Waterfront Communities-The Island,43.64553,-79.39671,Entire condo,Entire home/apt,2,,1.0,100.0,28,1125,4.94,4.94,4.82,4.71,4.76,4.94,4.88,True,36670539
28255238,Bright and Comfy Room with Seperate Entrance,Parkwoods-Donalda,43.75624,-79.31636,Private room in home,Private room,3,1.0,2.0,38.0,2,30,4.96,5.0,4.99,5.0,4.96,4.86,4.94,False,213413216
28256040,Cozy and Spacious Yonge & Eglinton Apartment,Mount Pleasant West,43.71198,-79.3945,Entire condo,Entire home/apt,2,1.0,1.0,83.0,50,65,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,28593469
28256732,STYLISH 1 BEDROOM WITH LAKE VIEW AND PARKING,Niagara,43.6369,-79.40472,Entire condominium (condo),Entire home/apt,4,1.0,2.0,112.0,28,1125,4.87,4.94,4.94,4.73,4.89,4.84,4.86,True,213422797
28260937,2 bedroom and den,Waterfront Communities-The Island,43.64053,-79.3928,Entire condo,Entire home/apt,7,3.0,3.0,165.0,28,365,,,,,,,,False,88230046
28262795,78-4 lovely entire basement in law unit,Tam O'Shanter-Sullivan,43.77199,-79.31066,Private room in bungalow,Private room,5,2.0,3.0,69.0,28,1125,2.67,3.67,3.33,4.67,4.67,4.33,3.33,True,152638030
28264606,Upscale Condo in the Clouds at CN Tower,Waterfront Communities-The Island,43.64191,-79.38178,Entire condominium (condo),Entire home/apt,3,1.0,2.0,191.0,1,20,4.93,4.94,4.9,4.75,4.95,5.0,4.83,False,51016161
28271554,"Cozy Riverdale gem, walk to the subway.",North Riverdale,43.67687,-79.34958,Entire guest suite,Entire home/apt,2,,1.0,110.0,1,30,4.96,4.98,4.96,4.95,4.98,4.95,4.92,False,84696701
28273239,Beautiful & spacious  2+1 Condo with Free parking,Willowdale East,43.77614,-79.41279,Entire condominium (condo),Entire home/apt,5,2.0,3.0,165.0,30,300,,,,,,,,False,213530445
28276172,Dreamers Haven with Amazing CN Tower/Lake Views!,Waterfront Communities-The Island,43.64029,-79.39865,Entire condominium (condo),Entire home/apt,6,2.0,2.0,230.0,2,1125,4.73,4.72,4.54,4.81,4.78,4.91,4.67,False,846505
28276491,Parkdale Apartment,South Parkdale,43.63643,-79.43704,Entire rental unit,Entire home/apt,4,1.0,1.0,149.0,30,1125,1.0,3.0,3.0,4.0,2.0,2.0,2.0,True,213551885
28276581,Bedroom with private bath,Willowdale East,43.77641,-79.41059,Private room in bungalow,Private room,1,1.0,1.0,40.0,28,61,,,,,,,,False,151830841
28276761,North York Queen bed private bath &parking Room A,Newtonbrook West,43.78475,-79.43832,Private room in home,Private room,2,1.0,1.0,57.0,28,1125,4.82,4.87,4.89,4.89,4.95,4.8,4.78,True,213216342
28281505,Spacious 2 Bedroom Lower Level Suite!,Woburn,43.75062,-79.22906,Entire residential home,Entire home/apt,5,2.0,3.0,99.0,29,1125,4.84,4.82,4.82,4.95,4.95,4.79,4.88,False,212873894
28283233,North York private room with parking Room B,Newtonbrook West,43.78321,-79.44053,Private room in home,Private room,2,1.0,1.0,47.0,28,1125,5.0,5.0,5.0,5.0,5.0,4.75,4.92,True,213216342
28283405,North York Queen bed with free parking Room C,Newtonbrook West,43.78505,-79.43838,Private room in home,Private room,2,1.0,1.0,53.0,28,1125,4.69,4.82,4.82,4.92,4.81,4.65,4.63,True,213216342
28283510,North York private room with free parking Room,Newtonbrook West,43.78524,-79.43885,Private room in home,Private room,2,1.0,1.0,42.0,28,1125,4.67,4.53,5.0,4.8,4.73,4.07,4.33,True,213216342
28286296,Luxury Condo Downtown Toronto Yonge Dundas Square,Bay Street Corridor,43.65418,-79.3823,Entire condominium (condo),Entire home/apt,4,1.0,1.0,168.0,28,30,4.5,5.0,4.0,4.5,4.5,5.0,5.0,False,127210047
28287136,Perfectly located Modern Apartment in Greek town,Blake-Jones,43.67774,-79.34309,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,28,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,61323744
28289675,Toronto Queen West lovely place（皇后西街的温馨客房）,Little Portugal,43.6416,-79.42345,Private room in rental unit,Private room,1,1.0,1.0,59.0,180,360,4.74,4.78,4.52,4.83,4.91,4.87,4.74,True,213646313
28290176,Luxury Loft,Mount Dennis,43.68546,-79.48656,Entire rental unit,Entire home/apt,4,2.0,2.0,100.0,28,45,4.88,4.71,4.65,4.82,4.88,4.53,4.71,False,28023810
28300532,King West downtown Toronto (near TIFF),Waterfront Communities-The Island,43.64553,-79.39003,Entire condominium (condo),Entire home/apt,2,1.0,1.0,208.0,28,30,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,213717093
28302120,Green Room,Bayview Village,43.77483,-79.3792,Entire residential home,Entire home/apt,2,1.0,1.0,70.0,28,90,4.67,4.67,4.67,5.0,4.78,4.67,4.33,False,64371515
28304498,Private room for one female guest,Islington-City Centre West,43.63831,-79.53583,Private room in condominium (condo),Private room,1,1.0,1.0,88.0,28,31,,,,,,,,False,213745859
28306264,Toronto Multi-unit building,Bay Street Corridor,43.65837,-79.38564,Private room in condominium (condo),Private room,1,1.0,1.0,80.0,28,1125,4.74,4.74,4.47,4.68,4.79,4.89,4.68,False,53651007
28306794,Modern Furnished Two Bedroom Downtown July,Regent Park,43.66199,-79.36415,Entire rental unit,Entire home/apt,4,2.0,2.0,85.0,28,35,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,349619
28307356,Row Home in the Heart of Toronto,Kensington-Chinatown,43.65374,-79.40552,Entire rental unit,Entire home/apt,4,1.0,2.0,300.0,28,1125,5.0,4.75,5.0,5.0,5.0,5.0,5.0,False,1376009
28308504,Stylish DT condo near Rogers Ctr & TO nightlife,Waterfront Communities-The Island,43.64368,-79.39963,Entire condominium (condo),Entire home/apt,5,2.0,2.0,150.0,28,1125,4.8,4.84,4.8,4.73,4.91,4.84,4.82,False,213776066
28312549,Spacious Private 2 BR with Parking Near Transit,Parkwoods-Donalda,43.75941,-79.31672,Entire guest suite,Entire home/apt,6,2.0,3.0,93.0,2,27,4.93,4.92,4.88,5.0,5.0,4.91,4.92,True,32768681
28315642,Lake View Designer Home/15 min to downtown Toronto,Birchcliffe-Cliffside,43.68725,-79.26372,Entire residential home,Entire home/apt,6,2.0,3.0,750.0,7,90,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2466124
28318285,Most luxurious-Downtown Toronto- Newyear Fireworks,Bay Street Corridor,43.65051,-79.38221,Entire condo,Entire home/apt,4,1.0,1.0,120.0,28,60,5.0,5.0,4.83,5.0,5.0,5.0,5.0,False,106925093
28330956,Fashion House Lofts - Prime downtown location!!,Waterfront Communities-The Island,43.64464,-79.39811,Entire condo,Entire home/apt,2,1.0,1.0,140.0,28,1125,4.89,4.89,4.74,4.95,4.89,5.0,4.84,False,23550380
28332448,"Kensington, UofT; AGO;  Little Italy - Air Con",Palmerston-Little Italy,43.6579,-79.41223,Private room in residential home,Private room,2,1.0,1.0,95.0,28,30,4.94,4.98,4.92,4.98,4.98,4.98,4.82,False,27496971
28336416,Cozy Private 2-bedroom Basement 静颐之家,Agincourt South-Malvern West,43.7904,-79.25105,Entire residential home,Entire home/apt,5,2.0,2.0,89.0,28,183,4.65,4.75,4.92,4.87,4.9,4.87,4.63,False,50551745
28340219,1200 SQ.FT Luxury condo+Amazing view +Huge balcony,Church-Yonge Corridor,43.66986,-79.38526,Entire condominium (condo),Entire home/apt,4,2.0,2.0,160.0,90,1125,,,,,,,,False,38084605
28345128,"Private bedroom1, 7 Minutes walk to Subway Station",Willowdale East,43.77077,-79.4087,Private room in residential home,Private room,2,1.0,1.0,55.0,1,1125,4.7,4.72,4.85,4.85,4.73,4.89,4.7,True,214030250
28349844,"Queen bed private bathroom 55""HDTV DowntownToronto",Trinity-Bellwoods,43.65228,-79.41273,Private room in residential home,Private room,2,1.0,1.0,84.0,1,30,4.61,4.82,4.61,4.88,4.85,4.94,4.58,False,36799038
28356847,Great Room in a Great Location!,Niagara,43.64282,-79.40443,Private room in residential home,Private room,2,1.0,1.0,50.0,28,1125,4.77,4.86,4.72,4.93,4.9,4.93,4.79,False,83307611
28360442,Heart of Downtown Toronto Condo facing CN & Water,Waterfront Communities-The Island,43.64053,-79.38216,Private room in condominium (condo),Private room,1,1.0,1.0,240.0,28,1125,5.0,4.9,4.9,4.95,5.0,5.0,4.95,True,203318970
28361291,Stunning 2 Bedroom Condo near Shops and Subway,St.Andrew-Windfields,43.76431,-79.38153,Entire condominium (condo),Entire home/apt,3,2.0,2.0,647.0,28,365,4.5,4.25,4.5,3.38,4.13,4.5,4.13,False,186646215
28361344,Joy 201☺ self check-in & free parking,O'Connor-Parkview,43.71085,-79.31108,Entire rental unit,Entire home/apt,4,2.0,2.0,83.0,30,60,4.71,4.82,4.68,4.68,4.76,4.71,4.68,False,101117782
28361903,Joy 104 ☺ self check-in & free parking,O'Connor-Parkview,43.70859,-79.30883,Entire rental unit,Entire home/apt,6,2.0,2.0,82.0,30,60,4.5,4.75,4.63,4.88,4.75,4.63,4.63,False,101117782
28364762,"Modern 1 Bedroom, Yonge & Eglinton,  Private Bath",Yonge-Eglinton,43.71127,-79.40535,Private room in home,Private room,2,1.0,1.0,100.0,28,1125,4.91,4.91,5.0,5.0,5.0,4.82,4.82,False,21817116
28366715,Cozy large apartment near York U Subway 汉语OK RmCDE,Black Creek,43.77461,-79.52086,Private room in rental unit,Private room,8,5.0,7.0,41.0,30,1125,4.5,5.0,4.0,5.0,5.0,5.0,4.5,False,96693289
28367119,Toronto Condo In Heart of Downtown,Waterfront Communities-The Island,43.64699,-79.37478,Entire condo,Entire home/apt,3,1.0,1.0,149.0,28,1125,4.64,4.77,4.55,4.82,4.86,4.91,4.5,True,152968236
28367206,Luxurious Executive Suite in heart of Downtown,Waterfront Communities-The Island,43.64456,-79.39131,Entire condo,Entire home/apt,3,1.0,1.0,149.0,28,1125,5.0,5.0,4.75,5.0,5.0,5.0,5.0,False,60303949
28369220,YORKVILLE SUNSET VIEWS SUITE SLEEPS 4 - CABLE TV,Annex,43.67097,-79.39339,Entire condominium (condo),Entire home/apt,4,1.0,2.0,199.0,28,90,4.87,4.91,4.8,4.93,4.83,4.98,4.89,True,36175659
28383831,Newly renovated  private suite in mid-town Toronto,Wychwood,43.67931,-79.42781,Entire guest suite,Entire home/apt,2,1.0,1.0,78.0,3,100,4.91,4.98,4.91,5.0,5.0,4.89,4.86,False,73844473
28384367,Stylish One Bedroom Apartment in Trendy Wychwood,Wychwood,43.67357,-79.42176,Entire guest suite,Entire home/apt,3,1.0,2.0,85.0,2,27,4.91,4.98,4.96,4.96,4.99,4.83,4.94,False,70199516
